Abaddon,Vengeful Spirit,0.0790807084369
Troll Warlord,Crystal Maiden,0.0791031138709
Troll Warlord,Crystal Maiden,0.0791031138709
Abaddon,Witch Doctor,0.0792901618303
Abaddon,Witch Doctor,0.0792901618303
Troll Warlord,Meepo,0.0798366661482
Troll Warlord,Meepo,0.0798366661482
Abaddon,Lina,0.0800866318531
Abaddon,Lina,0.0800866318531
Meepo,Sniper,0.0802952039756
Meepo,Sniper,0.0802952039756
Abaddon,Morphling,0.0803911650394
Abaddon,Morphling,0.0803911650394
Abaddon,Mirana,0.0809961423289
Abaddon,Mirana,0.0809961423289
Nyx Assassin,Meepo,0.0812085441601
Nyx Assassin,Meepo,0.0812085441601
Meepo,Windrunner,0.0818306633197
Meepo,Windrunner,0.0818306633197
Abaddon,Disruptor,0.0822437124285
Abaddon,Disruptor,0.0822437124285
Abaddon,Clinkz,0.0824444878595
Abaddon,Clinkz,0.0824444878595
Abaddon,Venomancer,0.0827448560317
Abaddon,Venomancer,0.0827448560317
Abaddon,Luna,0.0828301911827
Abaddon,Luna,0.0828301911827
Abaddon,Broodmother,0.0830714434906
Abaddon,Broodmother,0.0830714434906
Meepo,Riki,0.0833802800761
Meepo,Riki,0.0833802800761
Slark,Crystal Maiden,0.083599151288
Slark,Crystal Maiden,0.083599151288
Elder Titan,Ursa,0.0836046723947
Elder Titan,Ursa,0.0836046723947
Elder Titan,Nature's Prophet,0.0836373525192
Elder Titan,Nature's Prophet,0.0836373525192
Elder Titan,Clinkz,0.0837650890094
Elder Titan,Clinkz,0.0837650890094
Abaddon,Dazzle,0.0838600394604
Abaddon,Dazzle,0.0838600394604
Abaddon,Nature's Prophet,0.0839968120893
Abaddon,Nature's Prophet,0.0839968120893
Elder Titan,Huskar,0.0841100799947
Elder Titan,Huskar,0.0841100799947
Abaddon,Enchantress,0.0844926301845
Abaddon,Enchantress,0.0844926301845
Elder Titan,Tinker,0.0846430550968
Elder Titan,Tinker,0.0846430550968
Bristleback,Chen,0.0848054677521
Bristleback,Chen,0.0848054677521
Bristleback,Io,0.0852205510595
Bristleback,Io,0.0852205510595
Abaddon,Riki,0.0853562737857
Abaddon,Riki,0.0853562737857
Elder Titan,Death Prophet,0.0864407680961
Elder Titan,Death Prophet,0.0864407680961
Skywrath Mage,Meepo,0.0864537378951
Skywrath Mage,Meepo,0.0864537378951
Meepo,Huskar,0.0866242076308
Meepo,Huskar,0.0866242076308
Abaddon,Sniper,0.0867417232286
Abaddon,Sniper,0.0867417232286
Io,Spirit Breaker,0.0867818499595
Io,Spirit Breaker,0.0867818499595
Bristleback,Shadow Fiend,0.0870230445369
Bristleback,Shadow Fiend,0.0870230445369
Abaddon,Bane,0.0872601768659
Abaddon,Bane,0.0872601768659
Abaddon,Ancient Apparition,0.0873256362044
Abaddon,Ancient Apparition,0.0873256362044
Troll Warlord,Jakiro,0.0876543758469
Troll Warlord,Jakiro,0.0876543758469
Invoker,Spirit Breaker,0.0885990115383
Invoker,Spirit Breaker,0.0885990115383
Meepo,Skeleton King,0.0886467245453
Meepo,Skeleton King,0.0886467245453
Treant Protector,Meepo,0.0886726594212
Treant Protector,Meepo,0.0886726594212
Elder Titan,Lion,0.0887483864004
Elder Titan,Lion,0.0887483864004
Elder Titan,Lone Druid,0.0889091609646
Elder Titan,Lone Druid,0.0889091609646
Slark,Jakiro,0.0893437107955
Slark,Jakiro,0.0893437107955
Meepo,Necrolyte,0.0894108394478
Meepo,Necrolyte,0.0894108394478
Elder Titan,Windrunner,0.0895622243085
Elder Titan,Windrunner,0.0895622243085
Elder Titan,Bounty Hunter,0.089635526735
Elder Titan,Bounty Hunter,0.089635526735
Centaur Warrunner,Invoker,0.0897017611619
Centaur Warrunner,Invoker,0.0897017611619
Abaddon,Ursa,0.0898685603686
Abaddon,Ursa,0.0898685603686
Meepo,Mirana,0.0900562658238
Meepo,Mirana,0.0900562658238
Io,Sniper,0.0902194522423
Io,Sniper,0.0902194522423
Elder Titan,Crystal Maiden,0.0903678389913
Elder Titan,Crystal Maiden,0.0903678389913
Meepo,Queen of Pain,0.0906243788141
Meepo,Queen of Pain,0.0906243788141
Abaddon,Ogre Magi,0.0911393641755
Abaddon,Ogre Magi,0.0911393641755
Bristleback,Meepo,0.0912465374782
Bristleback,Meepo,0.0912465374782
Slark,Io,0.0914653719131
Slark,Io,0.0914653719131
Slark,Keeper of the Light,0.0915903605606
Slark,Keeper of the Light,0.0915903605606
Elder Titan,Bloodseeker,0.0917075272414
Elder Titan,Bloodseeker,0.0917075272414
Abaddon,Visage,0.0918444021144
Abaddon,Visage,0.0918444021144
Elder Titan,Invoker,0.0921105671642
Elder Titan,Invoker,0.0921105671642
Elder Titan,Storm Spirit,0.0923225729801
Elder Titan,Storm Spirit,0.0923225729801
Abaddon,Magnus,0.0925705082071
Abaddon,Magnus,0.0925705082071
Abaddon,Earthshaker,0.0926374520846
Abaddon,Earthshaker,0.0926374520846
Troll Warlord,Puck,0.0927742281053
Troll Warlord,Puck,0.0927742281053
Io,Viper,0.09300617924
Io,Viper,0.09300617924
Io,Drow Ranger,0.0932172910175
Io,Drow Ranger,0.0932172910175
Meepo,Axe,0.0933278353185
Meepo,Axe,0.0933278353185
Troll Warlord,Lich,0.0938017027806
Troll Warlord,Lich,0.0938017027806
Troll Warlord,Dazzle,0.0938258526151
Troll Warlord,Dazzle,0.0938258526151
Elder Titan,Phantom Lancer,0.0939602202829
Elder Titan,Phantom Lancer,0.0939602202829
Troll Warlord,Windrunner,0.0942232708096
Troll Warlord,Windrunner,0.0942232708096
Abaddon,Rubick,0.0948233303094
Abaddon,Rubick,0.0948233303094
Abaddon,Tiny,0.095033931276
Abaddon,Tiny,0.095033931276
Meepo,Bloodseeker,0.0951530880458
Meepo,Bloodseeker,0.0951530880458
Meepo,Leshrac,0.0952647993301
Meepo,Leshrac,0.0952647993301
Meepo,Dragon Knight,0.095388830224
Meepo,Dragon Knight,0.095388830224
Troll Warlord,Ancient Apparition,0.0954207620482
Troll Warlord,Ancient Apparition,0.0954207620482
Elder Titan,Meepo,0.0955598019295
Elder Titan,Meepo,0.0955598019295
Meepo,Shadow Demon,0.095839196493
Meepo,Shadow Demon,0.095839196493
Slark,Dazzle,0.0961517941229
Slark,Dazzle,0.0961517941229
Abaddon,Zeus,0.0965634178795
Abaddon,Zeus,0.0965634178795
Meepo,Lifestealer,0.0967614465149
Meepo,Lifestealer,0.0967614465149
Elder Titan,Io,0.0967994310216
Elder Titan,Io,0.0967994310216
Undying,Meepo,0.0968686310073
Undying,Meepo,0.0968686310073
Abaddon,Lifestealer,0.096989385587
Abaddon,Lifestealer,0.096989385587
Abaddon,Huskar,0.0969992381486
Abaddon,Huskar,0.0969992381486
Meepo,Juggernaut,0.0970359130432
Meepo,Juggernaut,0.0970359130432
Meepo,Bounty Hunter,0.0970763900689
Meepo,Bounty Hunter,0.0970763900689
Templar Assassin,Lich,0.0971003726407
Templar Assassin,Lich,0.0971003726407
Treant Protector,Shadow Fiend,0.0971828620754
Treant Protector,Shadow Fiend,0.0971828620754
Meepo,Razor,0.0972002297943
Meepo,Razor,0.0972002297943
Meepo,Omniknight,0.0973340112666
Meepo,Omniknight,0.0973340112666
Elder Titan,Phantom Assassin,0.0973558637988
Elder Titan,Phantom Assassin,0.0973558637988
Invoker,Lich,0.097420292631
Invoker,Lich,0.097420292631
Meepo,Silencer,0.0975451032149
Meepo,Silencer,0.0975451032149
Elder Titan,Morphling,0.0976706143459
Elder Titan,Morphling,0.0976706143459
Troll Warlord,Invoker,0.097883607115
Troll Warlord,Invoker,0.097883607115
Troll Warlord,Disruptor,0.0980071670192
Troll Warlord,Disruptor,0.0980071670192
Troll Warlord,Rubick,0.0980735845183
Troll Warlord,Rubick,0.0980735845183
Bristleback,Queen of Pain,0.0981528477667
Bristleback,Queen of Pain,0.0981528477667
Abaddon,Gyrocopter,0.0981966113574
Abaddon,Gyrocopter,0.0981966113574
Meepo,Ancient Apparition,0.0986377550639
Meepo,Ancient Apparition,0.0986377550639
Abaddon,Shadow Demon,0.0987139183686
Abaddon,Shadow Demon,0.0987139183686
Templar Assassin,Warlock,0.0987465711501
Templar Assassin,Warlock,0.0987465711501
Elder Titan,Vengeful Spirit,0.0987549510832
Elder Titan,Vengeful Spirit,0.0987549510832
Elder Titan,Venomancer,0.0988265557155
Elder Titan,Venomancer,0.0988265557155
Troll Warlord,Visage,0.0989757894301
Troll Warlord,Visage,0.0989757894301
Elder Titan,Lina,0.099659398356
Elder Titan,Lina,0.099659398356
Elder Titan,Pudge,0.100083469957
Elder Titan,Pudge,0.100083469957
Meepo,Slardar,0.100198794984
Meepo,Slardar,0.100198794984
Warlock,Shadow Fiend,0.100249330092
Warlock,Shadow Fiend,0.100249330092
Bristleback,Templar Assassin,0.100340577526
Bristleback,Templar Assassin,0.100340577526
Troll Warlord,Keeper of the Light,0.100342948207
Troll Warlord,Keeper of the Light,0.100342948207
Lich,Shadow Fiend,0.100604997934
Lich,Shadow Fiend,0.100604997934
Spirit Breaker,Chen,0.100641242341
Spirit Breaker,Chen,0.100641242341
Bristleback,Windrunner,0.100734997644
Bristleback,Windrunner,0.100734997644
Bristleback,Tinker,0.100949937364
Bristleback,Tinker,0.100949937364
Tusk,Meepo,0.10124692066
Tusk,Meepo,0.10124692066
Visage,Drow Ranger,0.101251480869
Visage,Drow Ranger,0.101251480869
Elder Titan,Weaver,0.101364548671
Elder Titan,Weaver,0.101364548671
Abaddon,Clockwerk,0.101405178079
Abaddon,Clockwerk,0.101405178079
Elder Titan,Keeper of the Light,0.10145469521
Elder Titan,Keeper of the Light,0.10145469521
Abaddon,Anti-Mage,0.10164105874
Abaddon,Anti-Mage,0.10164105874
Io,Riki,0.101803125491
Io,Riki,0.101803125491
Visage,Riki,0.102228594355
Visage,Riki,0.102228594355
Skywrath Mage,Viper,0.102610276108
Skywrath Mage,Viper,0.102610276108
Meepo,Weaver,0.102677605631
Meepo,Weaver,0.102677605631
Abaddon,Lycanthrope,0.102967935784
Abaddon,Lycanthrope,0.102967935784
Meepo,Ursa,0.10305967623
Meepo,Ursa,0.10305967623
Treant Protector,Templar Assassin,0.10317567924
Treant Protector,Templar Assassin,0.10317567924
Troll Warlord,Enigma,0.103331518354
Troll Warlord,Enigma,0.103331518354
Skywrath Mage,Lich,0.103364554903
Skywrath Mage,Lich,0.103364554903
Meepo,Dark Seer,0.103422931942
Meepo,Dark Seer,0.103422931942
Invoker,Warlock,0.103565149872
Invoker,Warlock,0.103565149872
Visage,Sniper,0.10366324671
Visage,Sniper,0.10366324671
Skywrath Mage,Spirit Breaker,0.103704684625
Skywrath Mage,Spirit Breaker,0.103704684625
Skywrath Mage,Drow Ranger,0.103705783773
Skywrath Mage,Drow Ranger,0.103705783773
Skywrath Mage,Tidehunter,0.103845378462
Skywrath Mage,Tidehunter,0.103845378462
Meepo,Chaos Knight,0.103913469747
Meepo,Chaos Knight,0.103913469747
Abaddon,Warlock,0.103933722752
Abaddon,Warlock,0.103933722752
Abaddon,Razor,0.104027363782
Abaddon,Razor,0.104027363782
Io,Huskar,0.104034470308
Io,Huskar,0.104034470308
Abaddon,Outworld Devourer,0.104179692563
Abaddon,Outworld Devourer,0.104179692563
Troll Warlord,Tinker,0.104277442937
Troll Warlord,Tinker,0.104277442937
Abaddon,Beastmaster,0.104406345939
Abaddon,Beastmaster,0.104406345939
Keeper of the Light,Shadow Fiend,0.104662579572
Keeper of the Light,Shadow Fiend,0.104662579572
Visage,Pudge,0.104833129848
Visage,Pudge,0.104833129848
Troll Warlord,Mirana,0.105114835292
Troll Warlord,Mirana,0.105114835292
Jakiro,Shadow Fiend,0.105267919914
Jakiro,Shadow Fiend,0.105267919914
Abaddon,Weaver,0.105277826292
Abaddon,Weaver,0.105277826292
Disruptor,Shadow Fiend,0.105386647045
Disruptor,Shadow Fiend,0.105386647045
Meepo,Phantom Lancer,0.105468368666
Meepo,Phantom Lancer,0.105468368666
Meepo,Clinkz,0.105700517365
Meepo,Clinkz,0.105700517365
Centaur Warrunner,Chen,0.106040341784
Centaur Warrunner,Chen,0.106040341784
Troll Warlord,Tidehunter,0.106190713208
Troll Warlord,Tidehunter,0.106190713208
Dazzle,Templar Assassin,0.106568822804
Dazzle,Templar Assassin,0.106568822804
Skywrath Mage,Riki,0.106802537893
Skywrath Mage,Riki,0.106802537893
Elder Titan,Chen,0.106847181935
Elder Titan,Chen,0.106847181935
Abaddon,Bloodseeker,0.106883777429
Abaddon,Bloodseeker,0.106883777429
Slark,Meepo,0.107117325637
Slark,Meepo,0.107117325637
Elder Titan,Faceless Void,0.107455476377
Elder Titan,Faceless Void,0.107455476377
Bristleback,Enigma,0.10753134848
Bristleback,Enigma,0.10753134848
Slark,Disruptor,0.107639638591
Slark,Disruptor,0.107639638591
Ogre Magi,Invoker,0.107795171819
Ogre Magi,Invoker,0.107795171819
Bristleback,Keeper of the Light,0.108083030351
Bristleback,Keeper of the Light,0.108083030351
Troll Warlord,Shadow Demon,0.108137492307
Troll Warlord,Shadow Demon,0.108137492307
Elder Titan,Lycanthrope,0.10850607162
Elder Titan,Lycanthrope,0.10850607162
Templar Assassin,Witch Doctor,0.108514661766
Templar Assassin,Witch Doctor,0.108514661766
Centaur Warrunner,Io,0.108543900582
Centaur Warrunner,Io,0.108543900582
Visage,Spirit Breaker,0.108587655285
Visage,Spirit Breaker,0.108587655285
Abaddon,Pugna,0.108633834115
Abaddon,Pugna,0.108633834115
Slark,Warlock,0.108834437979
Slark,Warlock,0.108834437979
Abaddon,Night Stalker,0.109158641484
Abaddon,Night Stalker,0.109158641484
Skywrath Mage,Huskar,0.109174729415
Skywrath Mage,Huskar,0.109174729415
Meepo,Sven,0.109206835903
Meepo,Sven,0.109206835903
Ogre Magi,Templar Assassin,0.109293947872
Ogre Magi,Templar Assassin,0.109293947872
Bristleback,Pudge,0.10932576092
Bristleback,Pudge,0.10932576092
Abaddon,Brewmaster,0.109566046258
Abaddon,Brewmaster,0.109566046258
Slark,Tidehunter,0.109631020254
Slark,Tidehunter,0.109631020254
Bristleback,Lich,0.110180277817
Bristleback,Lich,0.110180277817
Bristleback,Crystal Maiden,0.110183207006
Bristleback,Crystal Maiden,0.110183207006
Elder Titan,Spirit Breaker,0.110342454682
Elder Titan,Spirit Breaker,0.110342454682
Skywrath Mage,Ursa,0.110355467237
Skywrath Mage,Ursa,0.110355467237
Abaddon,Bounty Hunter,0.110454131187
Abaddon,Bounty Hunter,0.110454131187
Elder Titan,Leshrac,0.110559734521
Elder Titan,Leshrac,0.110559734521
Meepo,Doom,0.111079843054
Meepo,Doom,0.111079843054
Slark,Enigma,0.111149376117
Slark,Enigma,0.111149376117
Elder Titan,Mirana,0.111156945501
Elder Titan,Mirana,0.111156945501
Slark,Visage,0.111165626079
Slark,Visage,0.111165626079
Invoker,Viper,0.111190306021
Invoker,Viper,0.111190306021
Io,Bloodseeker,0.111272289023
Io,Bloodseeker,0.111272289023
Meepo,Phantom Assassin,0.111338994795
Meepo,Phantom Assassin,0.111338994795
Elder Titan,Shadow Shaman,0.111345103242
Elder Titan,Shadow Shaman,0.111345103242
Meepo,Nature's Prophet,0.111404601602
Meepo,Nature's Prophet,0.111404601602
Bristleback,Mirana,0.1115575528
Bristleback,Mirana,0.1115575528
Treant Protector,Invoker,0.111584973099
Treant Protector,Invoker,0.111584973099
Troll Warlord,Sand King,0.111682912185
Troll Warlord,Sand King,0.111682912185
Elder Titan,Night Stalker,0.111818622791
Elder Titan,Night Stalker,0.111818622791
Abaddon,Slardar,0.111937505321
Abaddon,Slardar,0.111937505321
Elder Titan,Tidehunter,0.112131443494
Elder Titan,Tidehunter,0.112131443494
Centaur Warrunner,Shadow Fiend,0.112215066255
Centaur Warrunner,Shadow Fiend,0.112215066255
Bristleback,Drow Ranger,0.11223393905
Bristleback,Drow Ranger,0.11223393905
Meepo,Earthshaker,0.112273901646
Meepo,Earthshaker,0.112273901646
Slark,Shadow Shaman,0.112377985023
Slark,Shadow Shaman,0.112377985023
Skywrath Mage,Bloodseeker,0.112381384875
Skywrath Mage,Bloodseeker,0.112381384875
Meepo,Outworld Devourer,0.112511498922
Meepo,Outworld Devourer,0.112511498922
Slark,Witch Doctor,0.11257931334
Slark,Witch Doctor,0.11257931334
Invoker,Jakiro,0.112697464821
Invoker,Jakiro,0.112697464821
Abaddon,Spirit Breaker,0.112763780891
Abaddon,Spirit Breaker,0.112763780891
Troll Warlord,Witch Doctor,0.113278866573
Troll Warlord,Witch Doctor,0.113278866573
Timbersaw,Drow Ranger,0.113353997036
Timbersaw,Drow Ranger,0.113353997036
Ogre Magi,Shadow Fiend,0.113421758894
Ogre Magi,Shadow Fiend,0.113421758894
Meepo,Gyrocopter,0.113454533203
Meepo,Gyrocopter,0.113454533203
Meepo,Night Stalker,0.113469432164
Meepo,Night Stalker,0.113469432164
Troll Warlord,Dark Seer,0.113486052337
Troll Warlord,Dark Seer,0.113486052337
Elder Titan,Dazzle,0.113541117532
Elder Titan,Dazzle,0.113541117532
Elder Titan,Troll Warlord,0.113586440065
Elder Titan,Troll Warlord,0.113586440065
Spirit Breaker,Puck,0.11359772201
Spirit Breaker,Puck,0.11359772201
Elder Titan,Sand King,0.113861681781
Elder Titan,Sand King,0.113861681781
Lich,Pudge,0.114099124292
Lich,Pudge,0.114099124292
Io,Phantom Assassin,0.114266658434
Io,Phantom Assassin,0.114266658434
Elder Titan,Outworld Devourer,0.114421767044
Elder Titan,Outworld Devourer,0.114421767044
Troll Warlord,Clockwerk,0.114451617563
Troll Warlord,Clockwerk,0.114451617563
Elder Titan,Jakiro,0.114512945095
Elder Titan,Jakiro,0.114512945095
Troll Warlord,Leshrac,0.11455603439
Troll Warlord,Leshrac,0.11455603439
Warlock,Pudge,0.114616195121
Warlock,Pudge,0.114616195121
Bristleback,Lone Druid,0.11496566023
Bristleback,Lone Druid,0.11496566023
Abaddon,Kunkka,0.115080687089
Abaddon,Kunkka,0.115080687089
Bristleback,Rubick,0.115275398495
Bristleback,Rubick,0.115275398495
Elder Titan,Skeleton King,0.115419432507
Elder Titan,Skeleton King,0.115419432507
Jakiro,Templar Assassin,0.115437524198
Jakiro,Templar Assassin,0.115437524198
Abaddon,Naga Siren,0.115602104825
Abaddon,Naga Siren,0.115602104825
Abaddon,Faceless Void,0.116209078874
Abaddon,Faceless Void,0.116209078874
Elder Titan,Slark,0.116644581315
Elder Titan,Slark,0.116644581315
Chen,Drow Ranger,0.11706961116
Chen,Drow Ranger,0.11706961116
Abaddon,Phantom Lancer,0.117302394373
Abaddon,Phantom Lancer,0.117302394373
Troll Warlord,Venomancer,0.117363480671
Troll Warlord,Venomancer,0.117363480671
Visage,Shadow Fiend,0.117467903148
Visage,Shadow Fiend,0.117467903148
Bristleback,Nature's Prophet,0.117540108261
Bristleback,Nature's Prophet,0.117540108261
Spirit Breaker,Tinker,0.117555496063
Spirit Breaker,Tinker,0.117555496063
Bristleback,Puck,0.117609143648
Bristleback,Puck,0.117609143648
Abaddon,Centaur Warrunner,0.117648063126
Abaddon,Centaur Warrunner,0.117648063126
Rubick,Spirit Breaker,0.117745884585
Rubick,Spirit Breaker,0.117745884585
Elder Titan,Broodmother,0.117906357146
Elder Titan,Broodmother,0.117906357146
Centaur Warrunner,Lone Druid,0.117915452276
Centaur Warrunner,Lone Druid,0.117915452276
Dazzle,Shadow Fiend,0.117939202292
Dazzle,Shadow Fiend,0.117939202292
Troll Warlord,Queen of Pain,0.117942510318
Troll Warlord,Queen of Pain,0.117942510318
Skywrath Mage,Skeleton King,0.117979116675
Skywrath Mage,Skeleton King,0.117979116675
Centaur Warrunner,Tinker,0.118325224378
Centaur Warrunner,Tinker,0.118325224378
Elder Titan,Bane,0.118776493768
Elder Titan,Bane,0.118776493768
Slark,Treant Protector,0.11897054789
Slark,Treant Protector,0.11897054789
Elder Titan,Enigma,0.119201688864
Elder Titan,Enigma,0.119201688864
Skywrath Mage,Chen,0.119337786307
Skywrath Mage,Chen,0.119337786307
Meepo,Clockwerk,0.119427438464
Meepo,Clockwerk,0.119427438464
Visage,Huskar,0.119473073437
Visage,Huskar,0.119473073437
Skywrath Mage,Io,0.119514566536
Skywrath Mage,Io,0.119514566536
Elder Titan,Puck,0.119903734575
Elder Titan,Puck,0.119903734575
Skywrath Mage,Death Prophet,0.119942069836
Skywrath Mage,Death Prophet,0.119942069836
Tusk,Chen,0.12012971589
Tusk,Chen,0.12012971589
Skywrath Mage,Dazzle,0.120145077805
Skywrath Mage,Dazzle,0.120145077805
Troll Warlord,Shadow Shaman,0.120297229843
Troll Warlord,Shadow Shaman,0.120297229843
Bristleback,Jakiro,0.120300268846
Bristleback,Jakiro,0.120300268846
Visage,Ursa,0.120648076214
Visage,Ursa,0.120648076214
Skywrath Mage,Sand King,0.120658126355
Skywrath Mage,Sand King,0.120658126355
Elder Titan,Juggernaut,0.120933721726
Elder Titan,Juggernaut,0.120933721726
Elder Titan,Dark Seer,0.121092015553
Elder Titan,Dark Seer,0.121092015553
Disruptor,Templar Assassin,0.121161648989
Disruptor,Templar Assassin,0.121161648989
Abaddon,Axe,0.121273007857
Abaddon,Axe,0.121273007857
Meepo,Enigma,0.121273119581
Meepo,Enigma,0.121273119581
Abaddon,Phantom Assassin,0.121322986934
Abaddon,Phantom Assassin,0.121322986934
Abaddon,Troll Warlord,0.121504111502
Abaddon,Troll Warlord,0.121504111502
Tusk,Io,0.121704708161
Tusk,Io,0.121704708161
Lone Druid,Spirit Breaker,0.121732180512
Lone Druid,Spirit Breaker,0.121732180512
Lone Druid,Lich,0.121781911151
Lone Druid,Lich,0.121781911151
Troll Warlord,Treant Protector,0.121802003174
Troll Warlord,Treant Protector,0.121802003174
Skywrath Mage,Lone Druid,0.121829239797
Skywrath Mage,Lone Druid,0.121829239797
Elder Titan,Nyx Assassin,0.121875494926
Elder Titan,Nyx Assassin,0.121875494926
Spirit Breaker,Shadow Fiend,0.121892559199
Spirit Breaker,Shadow Fiend,0.121892559199
Visage,Lifestealer,0.121975108034
Visage,Lifestealer,0.121975108034
Chen,Sniper,0.122049736208
Chen,Sniper,0.122049736208
Abaddon,Undying,0.122081703552
Abaddon,Undying,0.122081703552
Slark,Vengeful Spirit,0.122326217744
Slark,Vengeful Spirit,0.122326217744
Rubick,Meepo,0.122346365553
